date,saham,volume
2024-08-21,SIDO,25313500.0
2024-08-22,SIDO,20019500.0
2024-08-23,SIDO,28356200.0
2024-08-26,SIDO,49849600.0
2024-08-27,SIDO,15687600.0
2024-08-28,SIDO,56821200.0
2024-08-29,SIDO,45555400.0
2024-08-30,SIDO,87634700.0
2024-09-02,SIDO,40552100.0
2024-09-03,SIDO,52256300.0
2024-09-04,SIDO,46645300.0
2024-09-05,SIDO,40593100.0
2024-09-06,SIDO,18688400.0
2024-09-09,SIDO,29284200.0
2024-09-10,SIDO,31525300.0
2024-09-11,SIDO,23488100.0
2024-09-12,SIDO,17210200.0
2024-09-13,SIDO,33698900.0
2024-09-17,SIDO,24250400.0
2024-09-18,SIDO,34641300.0
2024-09-19,SIDO,41923300.0
2024-09-20,SIDO,25168700.0
2024-09-23,SIDO,42720600.0
2024-09-24,SIDO,33724200.0
2024-09-25,SIDO,38222100.0
2024-09-26,SIDO,19248300.0
2024-09-27,SIDO,27401600.0
2024-09-30,SIDO,26094400.0
2024-10-01,SIDO,22193900.0
2024-10-02,SIDO,42885100.0
2024-10-03,SIDO,91120700.0
2024-10-04,SIDO,29115600.0
2024-10-07,SIDO,38164000.0
2024-10-08,SIDO,15724900.0
2024-10-09,SIDO,11383900.0
2024-10-10,SIDO,13188000.0
2024-10-11,SIDO,27840800.0
2024-10-14,SIDO,20443700.0
2024-10-15,SIDO,17576700.0
2024-10-16,SIDO,109064900.0
2024-10-17,SIDO,26035200.0
2024-10-18,SIDO,18020900.0
2024-10-21,SIDO,13968300.0
2024-10-22,SIDO,8867600.0
2024-10-23,SIDO,13692000.0
2024-10-24,SIDO,119166200.0
2024-10-25,SIDO,94478100.0
2024-10-28,SIDO,51714800.0
2024-10-29,SIDO,32549200.0
2024-10-30,SIDO,50143200.0
2024-10-31,SIDO,24413800.0
2024-11-01,SIDO,21083300.0
2024-11-04,SIDO,31687700.0
2024-11-05,SIDO,41573300.0
2024-11-06,SIDO,21320500.0
2024-11-07,SIDO,39012600.0
2024-11-08,SIDO,19896500.0
2024-11-11,SIDO,17661100.0
2024-11-12,SIDO,33502300.0
2024-11-13,SIDO,17917300.0
2024-11-14,SIDO,24740000.0
2024-11-15,SIDO,12887500.0
2024-11-18,SIDO,11993400.0
2024-11-19,SIDO,8490200.0
2024-11-20,SIDO,6688200.0
2024-11-21,SIDO,12410900.0
2024-11-22,SIDO,22897400.0
2024-11-25,SIDO,18543600.0
2024-11-26,SIDO,13261400.0
2024-11-28,SIDO,16470800.0
2024-11-29,SIDO,11723700.0
2024-12-02,SIDO,21439600.0
2024-12-03,SIDO,14839600.0
2024-12-04,SIDO,9563500.0
2024-12-05,SIDO,3381100.0
2024-12-06,SIDO,13704200.0
2024-12-09,SIDO,7770900.0
2024-12-10,SIDO,19121400.0
2024-12-11,SIDO,19801300.0
2024-12-12,SIDO,10271800.0
2024-12-13,SIDO,12492400.0
2024-12-16,SIDO,24305600.0
2024-12-17,SIDO,21390400.0
2024-12-18,SIDO,19146600.0
2024-12-19,SIDO,25862700.0
2024-12-20,SIDO,8794900.0
2024-12-23,SIDO,15860500.0
2024-12-24,SIDO,10217700.0
2024-12-27,SIDO,6533400.0
2024-12-30,SIDO,14432600.0
2025-01-02,SIDO,6955600.0
2025-01-03,SIDO,4395000.0
2025-01-06,SIDO,8841400.0
2025-01-07,SIDO,7953500.0
2025-01-08,SIDO,10952900.0
2025-01-09,SIDO,31534600.0
2025-01-10,SIDO,12935000.0
2025-01-13,SIDO,17848500.0
2025-01-14,SIDO,12104800.0
2025-01-15,SIDO,10730500.0
2025-01-16,SIDO,6222200.0
2025-01-17,SIDO,3554300.0
2025-01-20,SIDO,17803800.0
2025-01-21,SIDO,9649700.0
2025-01-22,SIDO,22434500.0
2025-01-23,SIDO,11776000.0
2025-01-24,SIDO,10954100.0
2025-01-30,SIDO,7073600.0
2025-01-31,SIDO,5020000.0
2025-02-03,SIDO,15863500.0
2025-02-04,SIDO,3335000.0
2025-02-05,SIDO,7891000.0
2025-02-06,SIDO,13451200.0
2025-02-07,SIDO,11535400.0
2025-02-10,SIDO,10500900.0
2025-02-11,SIDO,7768000.0
2025-02-12,SIDO,33062600.0
2025-02-13,SIDO,72312000.0
2025-02-14,SIDO,30289800.0
2025-02-17,SIDO,12205000.0
2025-02-18,SIDO,8875600.0
2025-02-19,SIDO,9788900.0
2025-02-20,SIDO,11979800.0
2025-02-21,SIDO,5662700.0
2019-07-29,SMGR,4997500.0
2019-07-30,SMGR,6129700.0
2019-07-31,SMGR,11960200.0
2019-08-01,SMGR,6026200.0
2019-08-02,SMGR,11155300.0
2019-08-05,SMGR,4816400.0
2019-08-06,SMGR,7080100.0
2019-08-07,SMGR,6458900.0
2019-08-08,SMGR,6788600.0
2019-08-09,SMGR,5006100.0
2019-08-12,SMGR,4142100.0
2019-08-13,SMGR,6099900.0
2019-08-14,SMGR,3180600.0
2019-08-15,SMGR,6700200.0
2019-08-16,SMGR,4464700.0
2019-08-19,SMGR,7836000.0
2019-08-20,SMGR,9914700.0
2019-08-21,SMGR,6620800.0
2019-08-22,SMGR,4785900.0
2019-08-23,SMGR,4350500.0
2019-08-26,SMGR,7678100.0
2019-08-27,SMGR,14155300.0
2019-08-28,SMGR,9023100.0
2019-08-29,SMGR,9418400.0
2019-08-30,SMGR,13045700.0
2019-09-02,SMGR,7803200.0
2019-09-03,SMGR,5997500.0
2019-09-04,SMGR,4269400.0
2019-09-05,SMGR,6476400.0
2019-09-06,SMGR,2340300.0
2019-09-09,SMGR,1873300.0
2019-09-10,SMGR,5421500.0
2019-09-11,SMGR,9393400.0
2019-09-12,SMGR,6664200.0
2019-09-13,SMGR,4697900.0
2019-09-16,SMGR,3329000.0
2019-09-17,SMGR,3294000.0
2019-09-18,SMGR,4644700.0
2019-09-19,SMGR,6288300.0
2019-09-20,SMGR,7806500.0
2019-09-23,SMGR,3328300.0
2019-09-24,SMGR,5396600.0
2019-09-25,SMGR,5204600.0
2019-09-26,SMGR,5678100.0
2019-09-27,SMGR,5300300.0
2019-09-30,SMGR,7823500.0
2019-10-01,SMGR,8166900.0
2019-10-02,SMGR,3027900.0
2019-10-03,SMGR,8878400.0
2019-10-04,SMGR,5453400.0
2019-10-07,SMGR,1713600.0
2019-10-08,SMGR,3099000.0
2019-10-09,SMGR,3340400.0
2019-10-10,SMGR,2277500.0
2019-10-11,SMGR,1586100.0
2019-10-14,SMGR,2783100.0
2019-10-15,SMGR,5630400.0
2019-10-16,SMGR,9186300.0
2019-10-17,SMGR,4605900.0
2019-10-18,SMGR,2934700.0
2019-10-21,SMGR,1475800.0
2019-10-22,SMGR,2763500.0
2019-10-23,SMGR,3214600.0
2019-10-24,SMGR,6461800.0
2019-10-25,SMGR,3891100.0
2019-10-28,SMGR,2611300.0
2019-10-29,SMGR,15395500.0
2019-10-30,SMGR,10017000.0
2019-10-31,SMGR,9323500.0
2019-11-01,SMGR,5925200.0
2019-11-04,SMGR,6589500.0
2019-11-05,SMGR,9083800.0
2019-11-06,SMGR,9463500.0
2019-11-07,SMGR,6292500.0
2019-11-08,SMGR,3926300.0
2019-11-11,SMGR,3126800.0
2019-11-12,SMGR,3933500.0
2019-11-13,SMGR,2444300.0
2019-11-14,SMGR,2828200.0
2019-11-15,SMGR,2664900.0
2019-11-18,SMGR,3583200.0
2019-11-19,SMGR,4481500.0
2019-11-20,SMGR,4370600.0
2019-11-21,SMGR,4218100.0
2019-11-22,SMGR,3503800.0
2019-11-25,SMGR,4957900.0
2019-11-26,SMGR,9250300.0
2019-11-27,SMGR,4882900.0
2019-11-28,SMGR,10433800.0
2019-11-29,SMGR,12062400.0
2019-12-02,SMGR,6780800.0
2019-12-03,SMGR,4560300.0
2019-12-04,SMGR,6604700.0
2019-12-05,SMGR,4855600.0
2019-12-06,SMGR,4911500.0
2019-12-09,SMGR,3081000.0
2019-12-10,SMGR,3606800.0
2019-12-11,SMGR,4485800.0
2019-12-12,SMGR,3636900.0
2019-12-13,SMGR,6992600.0
2019-12-16,SMGR,3135300.0
2019-12-17,SMGR,4307000.0
2019-12-18,SMGR,5719800.0
2019-12-19,SMGR,5733200.0
2019-12-20,SMGR,4707100.0
2019-12-23,SMGR,11392900.0
2019-12-26,SMGR,2034900.0
2019-12-27,SMGR,2515300.0
2019-12-30,SMGR,4058100.0
2020-01-02,SMGR,4494500.0
2020-01-03,SMGR,3119300.0
2020-01-06,SMGR,1859400.0
2020-01-07,SMGR,3682700.0
2020-01-08,SMGR,13094100.0
2020-01-09,SMGR,6428100.0
2020-01-10,SMGR,5100400.0
2020-01-13,SMGR,3147800.0
2020-01-14,SMGR,7059700.0
2020-01-15,SMGR,3680500.0
2020-01-16,SMGR,4803500.0
2020-01-17,SMGR,4599100.0
2020-01-20,SMGR,2607400.0
2020-01-21,SMGR,2739300.0
2020-01-22,SMGR,4971300.0
2020-01-23,SMGR,3986000.0
2020-01-24,SMGR,2011700.0
2020-01-27,SMGR,1681800.0
2020-01-28,SMGR,2825200.0
2020-01-29,SMGR,4893700.0
2020-01-30,SMGR,3721400.0
2020-01-31,SMGR,8604400.0
2020-02-03,SMGR,2766800.0
2020-02-04,SMGR,2951300.0
2020-02-05,SMGR,6688000.0
2020-02-06,SMGR,6796200.0
2020-02-07,SMGR,5738200.0
2020-02-10,SMGR,2107500.0
2020-02-11,SMGR,2077200.0
2020-02-12,SMGR,7644500.0
2020-02-13,SMGR,8015000.0
2020-02-14,SMGR,2351000.0
2020-02-17,SMGR,2862900.0
2020-02-18,SMGR,4925400.0
2020-02-19,SMGR,6025600.0
2020-02-20,SMGR,7488000.0
2020-02-21,SMGR,7439300.0
2020-02-24,SMGR,4493800.0
2020-02-25,SMGR,2501500.0
2020-02-26,SMGR,3946400.0
2020-02-27,SMGR,4957000.0
2020-02-28,SMGR,7767200.0
2020-03-02,SMGR,5128300.0
2020-03-03,SMGR,3641300.0
2020-03-04,SMGR,6562000.0
2020-03-05,SMGR,4816000.0
2020-03-06,SMGR,3818900.0
2020-03-09,SMGR,4296000.0
2020-03-10,SMGR,6485700.0
2020-03-11,SMGR,4192500.0
2020-03-12,SMGR,7836200.0
2020-03-13,SMGR,18138200.0
2020-03-16,SMGR,4238900.0
2020-03-17,SMGR,12188400.0
2020-03-18,SMGR,9030900.0
2020-03-19,SMGR,6210800.0
2020-03-20,SMGR,16431500.0
2020-03-23,SMGR,8332400.0
2020-03-24,SMGR,9943300.0
2020-03-26,SMGR,9778300.0
2020-03-27,SMGR,14052900.0
2020-03-30,SMGR,5186600.0
2020-03-31,SMGR,9630700.0
2020-04-01,SMGR,6605300.0
2020-04-02,SMGR,7011900.0
2020-04-03,SMGR,3988100.0
2020-04-06,SMGR,7254800.0
2020-04-07,SMGR,7242200.0
2020-04-08,SMGR,6394700.0
2020-04-09,SMGR,3664600.0
2020-04-13,SMGR,2716200.0
2020-04-14,SMGR,8020400.0
2020-04-15,SMGR,8354700.0
2020-04-16,SMGR,9865000.0
2020-04-17,SMGR,18848400.0
2020-04-20,SMGR,16179800.0
2020-04-21,SMGR,13897200.0
2020-04-22,SMGR,24484700.0
2020-04-23,SMGR,16136600.0
2020-04-24,SMGR,11324900.0
2020-04-27,SMGR,8112700.0
2020-04-28,SMGR,6028300.0
2020-04-29,SMGR,5591400.0
2020-04-30,SMGR,15857200.0
2020-05-04,SMGR,7680100.0
2020-05-05,SMGR,7460000.0
2020-05-06,SMGR,5932000.0
2020-05-08,SMGR,5640000.0
2020-05-11,SMGR,14602900.0
2020-05-12,SMGR,10536800.0
2020-05-13,SMGR,6072200.0
2020-05-14,SMGR,8010700.0
2020-05-15,SMGR,6597100.0
2020-05-18,SMGR,8058900.0
2020-05-19,SMGR,5123500.0
2020-05-20,SMGR,3420300.0
2020-05-26,SMGR,3069900.0
2020-05-27,SMGR,5807400.0
2020-05-28,SMGR,9911800.0
2020-05-29,SMGR,12320400.0
2020-06-02,SMGR,7020800.0
2020-06-03,SMGR,5900900.0
2020-06-04,SMGR,6201900.0
2020-06-05,SMGR,5500900.0
2020-06-08,SMGR,8659800.0
2020-06-09,SMGR,7380000.0
2020-06-10,SMGR,10537000.0
2020-06-11,SMGR,5593700.0
2020-06-12,SMGR,3234600.0
2020-06-15,SMGR,6943300.0
2020-06-16,SMGR,2930800.0
2020-06-17,SMGR,2715200.0
2020-06-18,SMGR,3879800.0
2020-06-19,SMGR,7046100.0
2020-06-22,SMGR,2607900.0
2020-06-23,SMGR,3373100.0
2020-06-24,SMGR,5170600.0
2020-06-25,SMGR,2661900.0
2020-06-26,SMGR,2737400.0
2020-06-29,SMGR,2388700.0
2020-06-30,SMGR,5578000.0
2020-07-01,SMGR,2677600.0
2020-07-02,SMGR,1498500.0
2020-07-03,SMGR,5684700.0
2020-07-06,SMGR,3231500.0
2020-07-07,SMGR,5695800.0
2020-07-08,SMGR,3362400.0
2020-07-09,SMGR,3679100.0
2020-07-10,SMGR,3776100.0
2020-07-13,SMGR,3635900.0
2020-07-14,SMGR,4904100.0
2020-07-15,SMGR,3434100.0
2020-07-16,SMGR,2868800.0
2020-07-17,SMGR,6304800.0
2020-07-20,SMGR,3087900.0
2020-07-21,SMGR,5687400.0
2020-07-22,SMGR,3583200.0
2020-07-23,SMGR,3401600.0
2020-07-24,SMGR,3519200.0
2020-07-27,SMGR,2572100.0
2020-07-28,SMGR,5009700.0
2020-07-29,SMGR,2241000.0
2020-07-30,SMGR,3745200.0
2020-08-03,SMGR,5676700.0
2020-08-04,SMGR,2420500.0
2020-08-05,SMGR,5206000.0
2020-08-06,SMGR,8240100.0
2020-08-07,SMGR,5920600.0
2020-08-10,SMGR,1779400.0
2020-08-11,SMGR,4729000.0
2020-08-12,SMGR,12787900.0
2020-08-13,SMGR,3567000.0
2020-08-14,SMGR,5627500.0
2020-08-18,SMGR,8872400.0
2020-08-19,SMGR,3280400.0
2020-08-24,SMGR,4114800.0
2020-08-25,SMGR,18254400.0
2020-08-26,SMGR,7422000.0
2020-08-27,SMGR,4458700.0
2020-08-28,SMGR,5236900.0
2020-08-31,SMGR,9855700.0
2020-09-01,SMGR,4721700.0
2020-09-02,SMGR,6311600.0
2020-09-03,SMGR,4580000.0
2020-09-04,SMGR,6055500.0
2020-09-07,SMGR,1916800.0
2020-09-08,SMGR,3405800.0
2020-09-09,SMGR,5598200.0
2020-09-10,SMGR,6534700.0
2020-09-11,SMGR,14178400.0
2020-09-14,SMGR,4866800.0
2020-09-15,SMGR,3279600.0
2020-09-16,SMGR,3086100.0
2020-09-17,SMGR,3337800.0
2020-09-18,SMGR,4125100.0
2020-09-21,SMGR,3759500.0
2020-09-22,SMGR,5843000.0
2020-09-23,SMGR,4843000.0
2020-09-24,SMGR,7570800.0
2020-09-25,SMGR,6476100.0
2020-09-28,SMGR,4453000.0
2020-09-29,SMGR,3533600.0
2020-09-30,SMGR,5021600.0
2020-10-01,SMGR,4183800.0
2020-10-02,SMGR,1766500.0
2020-10-05,SMGR,1949800.0
2020-10-06,SMGR,1677200.0
2020-10-07,SMGR,1380100.0
2020-10-08,SMGR,1036900.0
2020-10-09,SMGR,2736100.0
2020-10-12,SMGR,5312400.0
2020-10-13,SMGR,2686300.0
2020-10-14,SMGR,5697400.0
2020-10-15,SMGR,5448800.0
2020-10-16,SMGR,2755200.0
2020-10-19,SMGR,1915400.0
2020-10-20,SMGR,6069600.0
2020-10-21,SMGR,3769500.0
2020-10-22,SMGR,4262800.0
2020-10-23,SMGR,1040700.0
2020-10-26,SMGR,4079800.0
2020-10-27,SMGR,4034100.0
2020-11-02,SMGR,6867000.0
2020-11-03,SMGR,12142000.0
2020-11-04,SMGR,22080400.0
2020-11-05,SMGR,12513400.0
2020-11-06,SMGR,9910900.0
2020-11-09,SMGR,4423700.0
2020-11-10,SMGR,17294600.0
2020-11-11,SMGR,6177400.0
2020-11-12,SMGR,9679000.0
2020-11-13,SMGR,3584300.0
2020-11-16,SMGR,6039700.0
2020-11-17,SMGR,7345700.0
2020-11-18,SMGR,4525100.0
2020-11-19,SMGR,3866900.0
2020-11-20,SMGR,3347000.0
2020-11-23,SMGR,5001600.0
2020-11-24,SMGR,6988900.0
2020-11-25,SMGR,6526900.0
2020-11-26,SMGR,3719300.0
2020-11-27,SMGR,7046100.0
2020-11-30,SMGR,14702200.0
2020-12-01,SMGR,7196900.0
2020-12-02,SMGR,3738800.0
2020-12-03,SMGR,3309800.0
2020-12-04,SMGR,3230000.0
2020-12-07,SMGR,6570000.0
2020-12-08,SMGR,4079000.0
2020-12-10,SMGR,6911900.0
2020-12-11,SMGR,4186300.0
2020-12-14,SMGR,9498000.0
2020-12-15,SMGR,5212500.0
2020-12-16,SMGR,10956900.0
2020-12-17,SMGR,8374600.0
2020-12-18,SMGR,7859300.0
2020-12-21,SMGR,5408400.0
2020-12-22,SMGR,6325300.0
2020-12-23,SMGR,3828300.0
2020-12-28,SMGR,3306700.0
2020-12-29,SMGR,2617200.0
2020-12-30,SMGR,2559000.0
2021-01-04,SMGR,1655400.0
2021-01-05,SMGR,2932600.0
2021-01-06,SMGR,8782900.0
2021-01-07,SMGR,8835500.0
2021-01-08,SMGR,4878000.0
2021-01-11,SMGR,6312100.0
2021-01-12,SMGR,5097400.0
2021-01-13,SMGR,4955000.0
2021-01-14,SMGR,4433200.0
2021-01-15,SMGR,5731100.0
2021-01-18,SMGR,23462600.0
2021-01-19,SMGR,5394700.0
2021-01-20,SMGR,4608700.0
2021-01-21,SMGR,6421900.0
2021-01-22,SMGR,4557400.0
2021-01-25,SMGR,5983000.0
2021-01-26,SMGR,3703300.0
2021-01-27,SMGR,8193400.0
2021-01-28,SMGR,5036100.0
2021-01-29,SMGR,7940900.0
2021-02-01,SMGR,7173800.0
2021-02-02,SMGR,7644100.0
2021-02-03,SMGR,6801400.0
2021-02-04,SMGR,6231300.0
2021-02-05,SMGR,3929300.0
2021-02-08,SMGR,2174300.0
2021-02-09,SMGR,6105200.0
2021-02-10,SMGR,2170900.0
2021-02-11,SMGR,1595600.0
2021-02-15,SMGR,2334700.0
2021-02-16,SMGR,2427000.0
2021-02-17,SMGR,2343200.0
2021-02-18,SMGR,2906200.0
2021-02-19,SMGR,2138300.0
2021-02-22,SMGR,4574400.0
2021-02-23,SMGR,5020100.0
2021-02-24,SMGR,5519900.0
2021-02-25,SMGR,5761900.0
2021-02-26,SMGR,12242400.0
2021-03-01,SMGR,8124600.0
2021-03-02,SMGR,18705800.0
2021-03-03,SMGR,5494700.0
2021-03-04,SMGR,4700500.0
2021-03-05,SMGR,11575100.0
2021-03-08,SMGR,7743100.0
2021-03-09,SMGR,6031600.0
2021-03-10,SMGR,3597100.0
2021-03-12,SMGR,5014500.0
2021-03-15,SMGR,5158000.0
2021-03-16,SMGR,3858300.0
2021-03-17,SMGR,2704900.0
2021-03-18,SMGR,2724400.0
2021-03-19,SMGR,7079500.0
2021-03-22,SMGR,5372100.0
2021-03-23,SMGR,4593800.0
2021-03-24,SMGR,4828900.0
2021-03-25,SMGR,2994800.0
2021-03-26,SMGR,2927500.0
2021-03-29,SMGR,2437200.0
2021-03-30,SMGR,2285400.0
2021-03-31,SMGR,7666800.0
2021-04-01,SMGR,4423500.0
2021-04-05,SMGR,1976200.0
2021-04-06,SMGR,4374200.0
2021-04-07,SMGR,4271700.0
2021-04-08,SMGR,5986700.0
2021-04-09,SMGR,6518300.0
2021-04-12,SMGR,5632400.0
2021-04-13,SMGR,12297800.0
2021-04-14,SMGR,8004300.0
2021-04-15,SMGR,3251000.0
2021-04-16,SMGR,3721100.0
2021-04-19,SMGR,2117100.0
2021-04-20,SMGR,2463000.0
2021-04-21,SMGR,897100.0
2021-04-22,SMGR,1481000.0
2021-04-23,SMGR,3481400.0
2021-04-26,SMGR,3437600.0
2021-04-27,SMGR,1985300.0
2021-04-28,SMGR,1883700.0
2021-04-29,SMGR,1404000.0
2021-04-30,SMGR,3191200.0
2021-05-03,SMGR,1722800.0
2021-05-04,SMGR,4601900.0
2021-05-05,SMGR,3115300.0
2021-05-06,SMGR,3941600.0
2021-05-07,SMGR,6323100.0
2021-05-10,SMGR,3911300.0
2021-05-11,SMGR,1531600.0
2021-05-17,SMGR,2969000.0
2021-05-18,SMGR,5544500.0
2021-05-19,SMGR,4802100.0
2021-05-20,SMGR,4300600.0
2021-05-21,SMGR,3124300.0
2021-05-22,SMGR,0.0
2021-05-24,SMGR,2575900.0
2021-05-25,SMGR,4522700.0
2021-05-27,SMGR,9274100.0
2021-05-28,SMGR,2720600.0
2021-05-31,SMGR,3274300.0
2021-06-02,SMGR,11084500.0
2021-06-03,SMGR,5767300.0
2021-06-04,SMGR,4172300.0
2021-06-07,SMGR,2369800.0
2021-06-08,SMGR,3877700.0
2021-06-09,SMGR,4029300.0
2021-06-10,SMGR,2352700.0
2021-06-11,SMGR,3014100.0
2021-06-14,SMGR,3397600.0
2021-06-15,SMGR,4701100.0
2021-06-16,SMGR,2366300.0
2021-06-17,SMGR,4099300.0
2021-06-18,SMGR,7271400.0
2021-06-21,SMGR,3259600.0
2021-06-22,SMGR,4902700.0
2021-06-23,SMGR,1959400.0
2021-06-24,SMGR,3428000.0
2021-06-25,SMGR,1712700.0
2021-06-28,SMGR,3114200.0
2021-06-29,SMGR,3558500.0
2021-06-30,SMGR,2325200.0
2021-07-01,SMGR,2050300.0
2021-07-02,SMGR,2505400.0
2021-07-05,SMGR,1267900.0
2021-07-06,SMGR,2245800.0
2021-07-07,SMGR,7380900.0
2021-07-08,SMGR,6645300.0
2021-07-09,SMGR,4410600.0
2021-07-12,SMGR,3935000.0
2021-07-13,SMGR,4437900.0
2021-07-14,SMGR,4188600.0
2021-07-15,SMGR,4745300.0
2021-07-16,SMGR,3118200.0
2021-07-19,SMGR,1849700.0
2021-07-21,SMGR,2802100.0
2021-07-22,SMGR,4943200.0
2021-07-23,SMGR,3690500.0
2021-07-26,SMGR,2887000.0
2021-07-27,SMGR,4991000.0
2021-07-28,SMGR,3208800.0
2021-07-29,SMGR,6771700.0
2021-07-30,SMGR,7139600.0
2021-08-02,SMGR,6368100.0
2021-08-03,SMGR,8338400.0
2021-08-04,SMGR,4416300.0
2021-08-05,SMGR,2406300.0
2021-08-06,SMGR,5577500.0
2021-08-09,SMGR,2656400.0
2021-08-10,SMGR,2121000.0
2021-08-12,SMGR,5652300.0
2021-08-13,SMGR,5827900.0
2021-08-16,SMGR,4862800.0
2021-08-18,SMGR,7732400.0
2021-08-19,SMGR,3888600.0
2021-08-20,SMGR,3700800.0
2021-08-23,SMGR,4399200.0
2021-08-24,SMGR,3123700.0
2021-08-25,SMGR,1605600.0
2021-08-26,SMGR,7161800.0
2021-08-27,SMGR,4166500.0
2021-08-30,SMGR,2749500.0
2021-08-31,SMGR,7142800.0
2021-09-01,SMGR,1579400.0
2021-09-02,SMGR,1146400.0
2021-09-03,SMGR,2209200.0
2021-09-06,SMGR,2631100.0
2021-09-07,SMGR,4773300.0
2021-09-08,SMGR,7815200.0
2021-09-09,SMGR,6888000.0
2021-09-10,SMGR,3096500.0
2021-09-13,SMGR,1052200.0
2021-09-14,SMGR,2645700.0
2021-09-15,SMGR,3955800.0
2021-09-16,SMGR,2516000.0
2021-09-17,SMGR,7364600.0
2021-09-20,SMGR,4232000.0
2021-09-21,SMGR,6298300.0
2021-09-22,SMGR,5395000.0
2021-09-23,SMGR,3628100.0
2021-09-24,SMGR,8569600.0
2021-09-27,SMGR,5943400.0
2021-09-28,SMGR,13272600.0
2021-09-29,SMGR,20369400.0
2021-09-30,SMGR,13400900.0
2021-10-01,SMGR,13784100.0
2021-10-04,SMGR,12072900.0
2021-10-05,SMGR,14634000.0
2021-10-06,SMGR,29297000.0
2021-10-07,SMGR,21377900.0
2021-10-08,SMGR,20704900.0
2021-10-11,SMGR,17913500.0
2021-10-12,SMGR,21843500.0
2021-10-13,SMGR,36422900.0
2021-10-14,SMGR,41916400.0
2021-10-15,SMGR,26912000.0
2021-10-18,SMGR,16328200.0
2021-10-19,SMGR,10372900.0
2021-10-21,SMGR,14096100.0
2021-10-22,SMGR,11261600.0
2021-10-25,SMGR,19331100.0
2021-10-26,SMGR,20160400.0
2021-10-27,SMGR,30303600.0
2021-10-28,SMGR,26144400.0
2021-10-29,SMGR,29098500.0
2021-11-01,SMGR,23180000.0
2021-11-02,SMGR,10946500.0
2021-11-03,SMGR,18681300.0
2021-11-04,SMGR,38074700.0
2021-11-05,SMGR,8427700.0
2021-11-08,SMGR,8763900.0
2021-11-09,SMGR,14130200.0
2021-11-10,SMGR,5053700.0
2021-11-11,SMGR,7488200.0
2021-11-12,SMGR,7270400.0
2021-11-15,SMGR,8134400.0
2021-11-16,SMGR,7298700.0
2021-11-17,SMGR,16450400.0
2021-11-18,SMGR,7162300.0
2021-11-19,SMGR,9034600.0
2021-11-22,SMGR,9252400.0
2021-11-23,SMGR,34503600.0
2021-11-24,SMGR,21604200.0
2021-11-25,SMGR,11027300.0
2021-11-26,SMGR,19864400.0
2021-11-29,SMGR,13429900.0
2021-11-30,SMGR,35756500.0
2021-12-01,SMGR,17647700.0
2021-12-02,SMGR,14479600.0
2021-12-03,SMGR,39005800.0
2021-12-06,SMGR,28036100.0
2021-12-07,SMGR,16006500.0
2021-12-08,SMGR,11756300.0
2021-12-09,SMGR,12215300.0
2021-12-10,SMGR,20759300.0
2021-12-13,SMGR,45569200.0
2021-12-14,SMGR,29574200.0
2021-12-15,SMGR,20476200.0
2021-12-16,SMGR,21108700.0
2021-12-17,SMGR,23131200.0
2021-12-20,SMGR,12132800.0
2021-12-21,SMGR,13378900.0
2021-12-22,SMGR,18455500.0
2021-12-23,SMGR,8105300.0
2021-12-24,SMGR,5367300.0
2021-12-27,SMGR,15124700.0
2021-12-28,SMGR,11808400.0
2021-12-29,SMGR,11401200.0
2021-12-30,SMGR,8855200.0
2022-01-03,SMGR,7153100.0
2022-01-04,SMGR,15372800.0
2022-01-05,SMGR,12084000.0
2022-01-06,SMGR,13243600.0
2022-01-07,SMGR,16348900.0
2022-01-10,SMGR,7171300.0
2022-01-11,SMGR,20465300.0
2022-01-12,SMGR,12052700.0
2022-01-13,SMGR,11223900.0
2022-01-14,SMGR,8689200.0
2022-01-17,SMGR,12210800.0
2022-01-18,SMGR,13060800.0
2022-01-19,SMGR,13172600.0
2022-01-20,SMGR,13386800.0
2022-01-21,SMGR,26013500.0
2022-01-24,SMGR,9760400.0
2022-01-25,SMGR,13639000.0
2022-01-26,SMGR,6709200.0
2022-01-27,SMGR,9275500.0
2022-01-28,SMGR,6805700.0
2022-01-31,SMGR,8183300.0
2022-02-02,SMGR,9062000.0
2022-02-03,SMGR,9951200.0
2022-02-04,SMGR,23864400.0
2022-02-07,SMGR,16598000.0
2022-02-08,SMGR,12641200.0
2022-02-09,SMGR,14446900.0
2022-02-10,SMGR,14347700.0
2022-02-11,SMGR,7900800.0
2022-02-14,SMGR,9875500.0
2022-02-15,SMGR,5814500.0
2022-02-16,SMGR,15855400.0
2022-02-17,SMGR,7627300.0
2022-02-18,SMGR,7944800.0
2022-02-21,SMGR,6869700.0
2022-02-22,SMGR,8391100.0
2022-02-23,SMGR,14600400.0
2022-02-24,SMGR,28440000.0
2022-02-25,SMGR,24029000.0
2022-03-01,SMGR,19507300.0
2022-03-02,SMGR,28411900.0
2022-03-04,SMGR,19160700.0
2022-03-07,SMGR,22276800.0
2022-03-08,SMGR,19368500.0
2022-03-09,SMGR,12494100.0
2022-03-10,SMGR,30049900.0
2022-03-11,SMGR,6721600.0
2022-03-14,SMGR,7085700.0
2022-03-15,SMGR,12077800.0
2022-03-16,SMGR,5099900.0
2022-03-17,SMGR,8593300.0
2022-03-18,SMGR,8671800.0
2022-03-21,SMGR,5606800.0
2022-03-22,SMGR,7454700.0
